"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,1.0,0.0,0.002114236354827881,"[[[[Question]]]]: Where are the gonads located?>>>>[[[[Sentence]]]]: The gonads are located in the parts of the internal canal network under the comb rows, and eggs and sperm are released via pores in the epidermis.",0.0,0.002114236354827881,"[[[[Question]]]]: Where are the gonads located?>>>>[[[[Sentence]]]]: The gonads are located in the parts of the internal canal network under the comb rows, and eggs and sperm are released via pores in the epidermis.","Failed"
1.0,1.0,1.0,0.04541820287704468,"[[[[Question]]]]: How did Vaudreuil react when Johnson was seen as larger threat?>>>>[[[[Sentence]]]]: He had primarily been concerned about the extended supply line to the forts on the Ohio, and had sent Baron Dieskau to lead the defenses at Frontenac against Shirley's expected attack.",1.0,0.04541820287704468,"[[[[Question]]]]: How did Vaudreuil react when Johnson was seen as larger threat?>>>>[[[[Sentence]]]]: He had primarily been concerned about the extended supply line to the forts on the Ohio, and had sent Baron Dieskau to lead the defenses at Frontenac against Shirley's expected attack.","Failed"
1.0,1.0,1.0,0.020085275173187256,"[[[[Question]]]]: Why  might the temperature affect the theory of plague spreading?>>>>[[[[Sentence]]]]: In addition to arguing that the rat population was insufficient to account for a bubonic plague pandemic, sceptics of the bubonic plague theory point out that the symptoms of the Black Death are not unique (and arguably in some accounts may differ from bubonic plague); that transference via fleas in goods was likely to be of marginal significance; and that the DNA results may be flawed and might not have been repeated elsewhere, despite extensive samples from other mass graves.",1.0,0.020085275173187256,"[[[[Question]]]]: Why  might the temperature affect the theory of plague spreading?>>>>[[[[Sentence]]]]: In addition to arguing that the rat population was insufficient to account for a bubonic plague pandemic, sceptics of the bubonic plague theory point out that the symptoms of the Black Death are not unique (and arguably in some accounts may differ from bubonic plague); that transference via fleas in goods was likely to be of marginal significance; and that the DNA results may be flawed and might not have been repeated elsewhere, despite extensive samples from other mass graves.","Failed"
0.0,1.0,1.0,0.9547551870346069,"[[[[Question]]]]: Prior to Super Bowl 50, when were the Carolina Panthers last there?>>>>[[[[Sentence]]]]: The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII.",1.0,0.9547551870346069,"[[[[Question]]]]: Prior to Super Bowl 50, when were the Carolina Panthers last there?>>>>[[[[Sentence]]]]: The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII.","Skipped"
1.0,1.0,1.0,0.0013353824615478516,"[[[[Question]]]]: Who is the present quarterback of the Broncos?>>>>[[[[Sentence]]]]: In honor of the 50th Super Bowl, the pregame ceremony featured the on-field introduction of 39 of the 43 previous Super Bowl Most Valuable Players.",1.0,0.0013353824615478516,"[[[[Question]]]]: Who is the present quarterback of the Broncos?>>>>[[[[Sentence]]]]: In honor of the 50th Super Bowl, the pregame ceremony featured the on-field introduction of 39 of the 43 previous Super Bowl Most Valuable Players.","Failed"
1.0,1.0,1.0,0.0010183453559875488,"[[[[Question]]]]: What year did Doctor Who win a Peabody award?>>>>[[[[Sentence]]]]: The programme is listed in Guinness World Records as the longest-running science fiction television show in the world, the ""most successful"" science fiction series of all time—based on its over-all broadcast ratings, DVD and book sales, and iTunes traffic— and for the largest ever simulcast of a TV drama with its 50th anniversary special.",1.0,0.0010183453559875488,"[[[[Question]]]]: What year did Doctor Who win a Peabody award?>>>>[[[[Sentence]]]]: The programme is listed in Guinness World Records as the longest-running science fiction television show in the world, the ""most successful"" science fiction series of all time—based on its over-all broadcast ratings, DVD and book sales, and iTunes traffic— and for the largest ever simulcast of a TV drama with its 50th anniversary special.","Failed"
1.0,1.0,1.0,0.0011122822761535645,"[[[[Question]]]]: How many of the Mau Mau did Home Gaurd kill?>>>>[[[[Sentence]]]]: The most important of these was the Swynnerton Plan, which was used to both reward loyalists and punish Mau Mau.",1.0,0.0011122822761535645,"[[[[Question]]]]: How many of the Mau Mau did Home Gaurd kill?>>>>[[[[Sentence]]]]: The most important of these was the Swynnerton Plan, which was used to both reward loyalists and punish Mau Mau.","Failed"
1.0,1.0,1.0,0.00394439697265625,"[[[[Question]]]]: Who works to get workers higher compensation?>>>>[[[[Sentence]]]]: Competition amongst workers tends to drive down wages due to the expendable nature of the worker in relation to his or her particular job.",1.0,0.00394439697265625,"[[[[Question]]]]: Who works to get workers higher compensation?>>>>[[[[Sentence]]]]: Competition amongst workers tends to drive down wages due to the expendable nature of the worker in relation to his or her particular job.","Failed"
0.0,1.0,0.0,0.040547072887420654,"[[[[Question]]]]: What is the enrollment of undergraduates at Harvard?>>>>[[[[Sentence]]]]: Harvard's 2,400 professors, lecturers, and instructors instruct 7,200 undergraduates and 14,000 graduate students.",0.0,0.040547072887420654,"[[[[Question]]]]: What is the enrollment of undergraduates at Harvard?>>>>[[[[Sentence]]]]: Harvard's 2,400 professors, lecturers, and instructors instruct 7,200 undergraduates and 14,000 graduate students.","Failed"
1.0,1.0,1.0,0.002758502960205078,"[[[[Question]]]]: When did Genghis Khan capture the Jin dynasty capital?>>>>[[[[Sentence]]]]: In 1211, after the conquest of Western Xia, Genghis Khan planned again to conquer the Jin dynasty.",1.0,0.002758502960205078,"[[[[Question]]]]: When did Genghis Khan capture the Jin dynasty capital?>>>>[[[[Sentence]]]]: In 1211, after the conquest of Western Xia, Genghis Khan planned again to conquer the Jin dynasty.","Failed"
0.0,1.0,0.0,0.026806116104125977,"[[[[Question]]]]: How many times has Polonia won the cup?>>>>[[[[Sentence]]]]: They also won the country’s championship in 1946, and won the cup twice as well.",0.0,0.026806116104125977,"[[[[Question]]]]: How many times has Polonia won the cup?>>>>[[[[Sentence]]]]: They also won the country’s championship in 1946, and won the cup twice as well.","Failed"
0.0,1.0,1.0,0.8623892068862915,"[[[[Question]]]]: Why aren't the examples of bouregois architecture visible today?>>>>[[[[Sentence]]]]: Exceptional examples of the bourgeois architecture of the later periods were not restored by the communist authorities after the war (like mentioned Kronenberg Palace and Insurance Company Rosja building) or they were rebuilt in socialist realism style (like Warsaw Philharmony edifice originally inspired by Palais Garnier in Paris).",1.0,0.8623892068862915,"[[[[Question]]]]: Why aren't the examples of bouregois architecture visible today?>>>>[[[[Sentence]]]]: Exceptional examples of the bourgeois architecture of the later periods were not restored by the communist authorities after the war (like mentioned Kronenberg Palace and Insurance Company Rosja building) or they were rebuilt in socialist realism style (like Warsaw Philharmony edifice originally inspired by Palais Garnier in Paris).","Skipped"
1.0,1.0,1.0,0.0017414689064025879,"[[[[Question]]]]: What church runs some private schools in Victoria?>>>>[[[[Sentence]]]]: Victoria also has several private Jewish and Islamic primary and secondary schools.",1.0,0.0017414689064025879,"[[[[Question]]]]: What church runs some private schools in Victoria?>>>>[[[[Sentence]]]]: Victoria also has several private Jewish and Islamic primary and secondary schools.","Failed"
0.0,1.0,0.0,0.0016300082206726074,"[[[[Question]]]]: How many ABC music stations were owned-and-operated in 1968?>>>>[[[[Sentence]]]]: The new concept called ""LOVE Radio"", which featured a limited selection of music genres, was launched on ABC's seven owned-and-operated FM stations in late November 1968; the concept replaced nearly all of the programming provided by these stations; however, several affiliates (such as KXYZ) retained the majority of their content.",0.0,0.0016300082206726074,"[[[[Question]]]]: How many ABC music stations were owned-and-operated in 1968?>>>>[[[[Sentence]]]]: The new concept called ""LOVE Radio"", which featured a limited selection of music genres, was launched on ABC's seven owned-and-operated FM stations in late November 1968; the concept replaced nearly all of the programming provided by these stations; however, several affiliates (such as KXYZ) retained the majority of their content.","Failed"
0.0,1.0,0.0,0.001122891902923584,"[[[[Question]]]]: What war in Ireland featured Huguenot regiments?>>>>[[[[Sentence]]]]: Huguenot regiments fought for William of Orange in the Williamite war in Ireland, for which they were rewarded with land grants and titles, many settling in Dublin.",0.0,0.001122891902923584,"[[[[Question]]]]: What war in Ireland featured Huguenot regiments?>>>>[[[[Sentence]]]]: Huguenot regiments fought for William of Orange in the Williamite war in Ireland, for which they were rewarded with land grants and titles, many settling in Dublin.","Failed"
0.0,1.0,0.0,0.059404194355010986,"[[[[Question]]]]: A function problem is an example of what?>>>>[[[[Sentence]]]]: A function problem is a computational problem where a single output (of a total function) is expected for every input, but the output is more complex than that of a decision problem, that is, it isn't just yes or no.",0.0,0.059404194355010986,"[[[[Question]]]]: A function problem is an example of what?>>>>[[[[Sentence]]]]: A function problem is a computational problem where a single output (of a total function) is expected for every input, but the output is more complex than that of a decision problem, that is, it isn't just yes or no.","Failed"
0.0,1.0,0.0,0.0013205409049987793,"[[[[Question]]]]: In what year did Priestley publish the findings of his experiments?>>>>[[[[Sentence]]]]: Priestley published his findings in 1775 in a paper titled ""An Account of Further Discoveries in Air"" which was included in the second volume of his book titled Experiments and Observations on Different Kinds of Air.",0.0,0.0013205409049987793,"[[[[Question]]]]: In what year did Priestley publish the findings of his experiments?>>>>[[[[Sentence]]]]: Priestley published his findings in 1775 in a paper titled ""An Account of Further Discoveries in Air"" which was included in the second volume of his book titled Experiments and Observations on Different Kinds of Air.","Failed"
